Id,Compagnie/Airline,Code IATA/  IATA code,Code OACI/  ICAO code,Pays/Country,Website,Remarques/Remarks
2817.0,KALAHARI EXPRESS AIRLINES,,KEA,Namibie,,Intégrée dans Air Namibia en 2001 / Integrated into Air Namibia in 2001
2818.0,KIWIJET,KJ,KIJ,Nouvelle Zélande/New Zealand,,
2819.0,K-MILE AIR,8K,KMI,Thailande/Thailand,,
2820.0,KRYM,OR,CRF,Ukraine,,
2823.0,LAB AIRLINES - LLOYD AEREO BOLIVIANO,LB,LLB,Bolivie/Bolivia,www.labairlines.com,
2824.0,LINA CONGO - LIGNES NATIONALES AERIENNES CONGOLAISES,GC,GCB,Congo,,Fin des opérations : 2002 / Date of end of operations : 2002
2825.0,LUFTTRANSPORT,L5,LTR,Norvège/Norway,www.lufttransport.no,
2827.0,MANX AIRLINES,JE,MNX,Grande Bretagne/U.K.,,Fusionnée avec British Airways CityExpress en 2002 / Merged into British Airways CityExpress in 2002
2828.0,MARSLAND,M7,MSL,Soudan/Sudan,www.marsland-avi.com,
2829.0,MASTER TOP LINHAS AÉREAS,BM,MST,Brésil/Brazil,www.mt-airlines.com,
2830.0,MASWINGS,MH,MWG,Malaisie/Malaysia,www.maswings.com.my,
2831.0,MAURITANIA AIRWAYS,YD,MTW,Mauritanie/Mauritania,www.mauritaniaairways.mr,Fin des opérations : 23 décembre 2010 / Date of end of operations : 23 December 2010
2832.0,MEDITERRANEAN AVIATION,,MDM,Malte/Malta,www.medavia.com.mt,
2833.0,MERIDIAN AIR,MM,MMM,Russie/Russia,,Fin des opérations : 2002 / Date of end of operations : 2002
2834.0,MERLIN EXPRESS,,FAE,U.S.A.,,Fin des opérations : 2002 / Date of end of operations : 2002
2835.0,MESOPOTAMIA AIR,,MPJ,Iraq,,
2836.0,MEXICARGO,GJ,MXC,Mexique/Mexico,,Fin des opérations : 2003 / Date of end of operations : 2003
2837.0,MOKULELE AIRLINES,MW,BUG,U.S.A.,www.mokuleleairlines.com,
2838.0,MUK AIR,ZR,MUK,Danemark/Denmark,,Fin des opérations : 2001 / Date of end of operations : 2001
2841.0,NAS AIR,XY,KNE,Arabie Saoudite/Saudi Arabia,www.flynas.com,
2842.0,NASAIR AIR SERVICES,UE,NAS,Eritrée/Eritrea,www.flynasair.com,
2843.0,NATIONAL AVIATION,,GTY,Egypte/Egypt,,Fin des opérations : 2002 / Date of end of operations : 2002
2845.0,NEW AXIS AIRWAYS,9X,AXY,France,www.newaxisairways.com,
2846.0,NEW ENGLAND AIRLINES,EJ,NEA,U.S.A.,www.users.ids.net/flybi/nea,
2847.0,NEW MEXICO AIRLINES,LW,NMI,U.S.A.,www.pacificwings.com/nma,
2849.0,NEXTJET,2N,NJT,Suède/Sweden,www.nextjet.se,
2851.0,NIZHEGOROD AIRLINES,,NGL,Russie/Russia,,Fin des opérations : 2003 / Date of end of operations : 2003
2853.0,ORBEST ORIZONIA AIRLINES,TY,IWD,Espagne/Spain,www.orbest.com,
2854.0,ORENAIR (ORENBURG AIRLINES),R2,ORB,Russie/Russia,www.oal.ru,
2856.0,PACIFIC PEARL AIRWAYS,,PPM,Philippines,www.pacificpearlairways.com,
2857.0,PALM AVIATION,,PAY,Emirats Arabes Unis/United Arab Emirates,www.palmaviation.aero,
2858.0,PANNON AIR,,PHP,Hongrie/Hungary,,Fin des opérations : 2003 / Date of end of operations : 2003
2859.0,PELANGI AIR,9P,PEG,Malaysie/Malaysia,,Fin des opérations : septembre 2002 / Date of end of operations : September 2002
2860.0,PEM AIR,PD,PEM,Canada,,Fin des opérations : 2002 / Date of end of operations : 2002
2861.0,PMT AIR,U4,PMT,Cambodge/Cambodia,www.pmtair.com,
2862.0,POTOMAC AIR,BK,PDI,U.S.A.,,Fin des opérations : 2001 / Date of end of operations : 2001
2865.0,PRIVILEGE STYLE AIRLINES,,PVG,Espagne/Spain,www.emptyleg.com,
2866.0,PRONAIR,,PRJ,Espagne/Spain,www.pronair.es,
2870.0,REGIONNAIR,RH,GIO,Canada,,Fin des opérations : 2001 / Date of end of operations : 2001
2877.0,RVL AVIATION,7M,AAG,Grande Bretagne/U.K.,www.rvl-group.com,
2879.0,SAFI AIRWAYS,4Q,SFW,Emirats Arabes Unis/United Arab Emirates,www.safiairways.aero,
2880.0,SAKHAAVIA,KT,IKT,Russie/Russia,,Fin des opérations : 2002 / Date of end of operations : 2002
2881.0,SALMON AIR,S6,MBI,U.S.A.,www.salmonair.com,
2883.0,SAS NORGE,SK,CNO,Norvège/Norway,www.sas.no,
2884.0,SCIBE AIRLIFT,ZM,SBZ,Rép.Démocratique du Congo/Dem. Rep. Of Congo,,Fin des opérations : 2002 / Date of end of operations : 2002
2887.0,SEVERSTAL AIR COMPANY,D2,SSF,Russie/Russia,www.stal.ru,
2888.0,SGA AIRLINES,5E,SGN,Thailande/Thailand,www.sga.co.th,Voir / See Nok Mini
2889.0,SHAM WINGS AIRLINES,6Q,SAW,Syrie/Syria,www.chamairlines.com,
2891.0,SKÄRGARDFLYG,5Q,LND,Finlande/Finland,,Fin des opérations : 2002 / Date of end of operations : 2002
2892.0,SKY AIRLINES,,CKY,Chypres/Cyprus,,Projet abandonné en 2002 / Failed to launch in 2002
2893.0,SKY EXPRESS,G3,SEH,Grèce/Greece,www.skyexpress.gr,
2895.0,SKYTRANS,Q6,SKP,Australie/Australia,www.skytrans.com.au,
2896.0,SKYWAYS REGIONAL,HS,HIL,Suède/Sweden,,Fin des opérations : 2002 / Date of end of operations : 2002
2900.0,SPECIAL CARGO AIRLINES SGA,C7,SCI,Russie/Russia,,Fin des opérations : 2002 / Date of end of operations : 2002
2901.0,STARLINE.KZ,,LMZ,Kazakhstan,www.starline.kz,
2903.0,SÜDWESTFLUG,HR,HHN,Allemagne/Germany,,Rebaptisée Hahn Air en 2002 / Renamed Hahn Air in 2002
2904.0,SUKHUMI AIRLINES,,GIG,Géorgie/Georgia,,Fin des opérations : 2002 / Date of end of operations : 2002
2906.0,SWIFTAIR HELLAS,,MDF,Grèce/Greece,,
2909.0,TAM EXPRESS,H9,SUL,Brésil/Brazil,,Fin des opérations : 2002 / Date of end of operations : 2002
2912.0,TEMPELHOF EXPRESS AIRLINES,FC,SBY,Allemagne/Germany,,Fin des opérations : 2001 / Date of end of operations : 2001
2917.0,TOLL AVIATION,,JCC,Australie/Australia,www.tollaviation.com,
2920.0,TRANS INTERNATIONAL EXPRESS,5B,BAP,U.S.A.,,Fin des opérations : 2002 / Date of end of operations : 2002
2929.0,UTAIR-EXPRESS,UR,KMV,Russie/Russia,,
2941.0,YEONGNAM AIR,OE,ONA,Corée du Sud/South Korea,,Fin des opérations : 2008 / Date of end of operations : 2008
2944.0,ZHONGYUAN AIRLINES,Z2,CYN,Chine/China,,Fin des opérations : 2002 / Date of end of operations : 2002
2945.0,AECA AIRLINES,2A,EAE,Equateur/Ecuador,,Fin des opérations : 2001 / Date of end of operations : 2001
2946.0,AER LINGUS COMMUTER,EI,EIN,Irlande/Ireland,,Intégrée dans Aer Lingus en 2001/Integrated into Aer Lingus in 2001
2947.0,AFRICAN AIRLINES INTERNATIONAL,AI,AIK,Kénya/Kenya,,Fin des opérations : 2001 / Date of end of operations : 2001
2948.0,AFX - AIR FREIGHT EXPRESS,5Z,AFX,Grande Bretagne/U.K.,,Fin des opérations : 2001 ? / Date of end of operations : 2001 ?
2949.0,AIR BELGIUM,AJ,ABB,Belgique/Belgium,,Fin des opérations : 2001 / Date of end of operations : 2001
2950.0,AIR BRETAGNE,3E,BRE,France,,Fin des opérations : 2001 / Date of end of operations : 2001
2951.0,AIR CALYPSO,,KLY,Guadeloupe,,Fin des opérations : 2000/ Date of end of operations : 2000
2952.0,AIR CARIBBEAN,C2,CCB,Trinidad & Tobago,,Fin des opérations : octobre 2000/ Date of end of operations : Oktober 2000
2953.0,AIR EUROPA CANARIAS,,GCE,Espagne/Spain,,Fin des opérations : 2001 ? / Date of end of operations : 2001 ?
2955.0,AIR MALDIVES,L6,AMI,Maldives,,Fin des opérations : 1999/ Date of end of operations : 1999
2956.0,AIR MARTINIQUE,PM,MTQ,Martinique,,"Fusionnée avec Air Guadeloupe, Air Saint Martin et Air Saint Marthélemy en juillet 2000/Merged with Air Guadeloupe, Air Saint Martin and Air Saint Barthelemy in July 2000"
2957.0,AIR MONARCH CARGO,,MOC,Mexique/Mexico,,Fin des opérations : 2001 / Date of end of operations : 2001
2958.0,AIR MONTREAL,F8,AMO,Canada,,Fin des opérations : 2001 / Date of end of operations : 2001
2960.0,AIR SAINT BARTHELEMY,OJ,BTH,Antilles françaises/French West Indies,,"Fusionnée avec Air Guadeloupe, Air Saint Martin et Air Martinique en juillet 2000/Merged with Air Guadeloupe, Air Saint Martin and Air Martinique in July 2000"
2961.0,AIR SASK,7W,ASK,Canada,,Fusionna avecAthabaska Airways en 2001 pour former Transwest Air/Merged with Athabaska Airways in 2001 to forme Transwest Air
2962.0,AIRBORNE OF SWEDEN,ZF,MIW,Suède/Sweden,,Fusionnée avec Air Express et Highland Air pour former Skywys Regional/Merged with Air Express and Highland Air to form Skyways Regional
2963.0,AIRLINES OF CARRIACOU,C4,COU,Ile de la Grenade/Grenada,,
2964.0,AIRLINK,,JAR,Autriche/Austria,,Fin des opérations : 2001 / Date of end of operations : 2001
2966.0,ANEX An Express,,ANX,Turquie/Turkey,,Fin des opérations : 2001 / Date of end of operations : 2001
2968.0,APA International Air,7P,APY,U.S.A.,,
2969.0,ARAVCO,,ARV,Grande Bretagne/U.K.,,
2973.0,BELAIR ILE-DE-France,,FBR,France,,Fin des opérations : 2000 / Date of end of operations : 2000
2974.0,BERIEV TANKT AIRLINES,,GMB,Russie/Russia,,
2975.0,BYKOVO AVIA,,BKU,Russie/Russia,,Fusionnée avec Centre-Avia en décembre 1999/Merged into Centre-Avia in December 1999
2976.0,CASINO AIRLINES,,CSO,U.S.A.,,Fin des opérations : 2001 / Date of end of operations : 2001
2978.0,CHALLENGE AIR CARGO,WE,CWC,U.S.A.,,Fin des opérations : 2001 / Date of end of operations : 2001
2979.0,CLINTONDALE AVIATION,,CD6,Russie/Russia,www.clintondale.com,
2980.0,CONGO AIRLINES,EO,ALX,Rép. Dém. Du Congo/Dem. Rep. Of Congo,,Fin des opérations : 2001 / Date of end of operations : 2001
2981.0,CONTINENTAL EXPRESS,CO,BTA,U.S.A.,,
2982.0,CORSE MEDITERRANEE,XK,CCM,France,,Rebaptisée CCM en 2000/Renamed CCM in 2000
2984.0,EUROPEAN REGIONS AIRLINES,EA,EUA,Espagne/Spain,,Déclarée en faillite le 13 octobre 200/Filed for bankruptcy on 13 October 2000
2985.0,EXPRESS AIR COMPANY,,PSR,Russie/Russia,,Fin des opérations : 2001 / Date of end of operations : 2001
2986.0,FAR EASTERN CARGO LINES,,FEW,Russie/Russia,,Fin des opérations : 2001 / Date of end of operations : 2001
2987.0,FILAIR,,FIL,Rép. Dém. Du Congo/Dem. Rep. Of Congo,,
2988.0,FILDER AIR SERVICE,M3,NRX,,,Fusionna avec European Air Express en mars 2000/Merged with European Air Express in March 2000
2989.0,FLANDRE AIR,IX,FRS,France,,Acquise par Proteus Airlines en octobre 1999/Acquired by Proteus Airlines in October 1999.
2990.0,GAS AIR,GR,NGS,Nigeria,,Fin des opérations : 2001 / Date of end of operations : 2001
2991.0,GUYANA AIRWAYS,GY,GYA,Guyane/Guyana,,Fin des opérations : 2001 / Date of end of operations : 2001
2992.0,HARKA AIR SERVICES,,HAK,Nigeria,,Fin des opérations : 2001 / Date of end of operations : 2001
2993.0,HIGHLAND AIR,HS,HIL,Suède/Sweden,,Fusionna avec Airborne et Air Express pour former Skyways Regional/Merged with Airborne and Air Express to form Skyways Regional
2994.0,HISPANIOLA AIRWAYS,ZS,HIS,U.S.A.,,Fin des opérations : 2001 / Date of end of operations : 2001
2995.0,HOLD-TRADE AIR SERVICE,,H2D,Nigéria/Nigeria,,Fin des opérations : 2001 / Date of end of operations : 2001
2996.0,IAF AIR FREIGHTERS,,IFR,Australie/Australia,,Fin des opérations : 2002/ Date of end of operations : 2002
2997.0,ITALAIR,B8,DRG,Italie/Italia,,Fin des opérations : 2001 / Date of end of operations : 2001
2998.0,JET LINK HOLLAND,,JLH,Pays-Bas/Netherlands,,Fin des opérations : 2001 / Date of end of operations : 2001
2999.0,JHM CARGO AIRLINES,,JHM,Costa Rica,,
3000.0,KITTY HAWK INTERNATIONAL,CB,CKS,U.S.A.,,Fin des opérations :1 mai 2000 / Date of end of operations : 1 May 2000
3001.0,KOTLASAVIA,,KTS,Russie/Russia,,Fin des opérations : 2001 / Date of end of operations : 2001
3002.0,LAC - LIGNES AERIENNES CONGOLAISES,4V,LCG,Rép. Dém. Du Congo/Dem. Rep. Of Congo,www.lac.cd,
3003.0,LIBERIA WORLD AIRLINES,LE,LWA,Liberia,,Fin des opérations : 2001 / Date of end of operations : 2001
3004.0,LOVE AIR,4J,LOV,Grande Bretagne/U.K.,,Fin des opérations : avril 2000 / Date of end of operations : April 2000
3005.0,LUFTHANSA CARGO INDIA,LF,LCI,Inde/India,,Fin des opérations : août 2000 / Date of end of operations : August 2000
3007.0,MAXAIR,8M,MXL,Suède/Sweden,,Fin des opérations : 2001 / Date of end of operations : 2001
3008.0,MBA,CG,M4X,Papouasie Nouvelle Guinée/Papua New Guinea,,Fin des opérations : 2001 / Date of end of operations : 2001
3009.0,MED AIRLINES,M8,MDS,Italie/Italia,,Fin des opérations : 2001 / Date of end of operations : 2001
3012.0,MURMANSK AIRLINES,,MNK,Russie/Russia,,Fin des opérations : 2001 / Date of end of operations : 2001
3013.0,NAGASAKI AIRWAYS,,NGK,Japon/Japan,,Rebaptisée Oriental Air Bridge en 2001/Renamed Oriental Air Bridge in 2001
3014.0,NASKE AIR,HC,HCN,Allemagne/Germany,,Fin des opérations : 2001 / Date of end of operations : 2001
3016.0,NOVOSIBIRSK AIRLINES,L8,LNB,Russie/Russia,,
3017.0,ORBI GEORGIAN AIRWAYS,NQ,DVU,Géorgie/Georgia,,Fin des opérations : 2001 / Date of end of operations : 2001
3018.0,PANAVIA PANAMA,,PNV,Panama,,
3019.0,PARIZ AIR,,IRE,Iran,,Fin des opérations : 2001 / Date of end of operations : 2001
3020.0,PETRONORDAVIA AIRLINE,,PRN,Russie/Russia,,Fin des opérations : 2001 / Date of end of operations : 2001
3021.0,PHARAOH AIRLINES,,PHR,Egypte/Egypt,,Fin des opérations : 2003 / Date of end of operations : 2003
3022.0,PLATINUM AIR 2000,,COB,Grande Bretagne/U.K.,,Fin des opérations : 2001 / Date of end of operations : 2001
3023.0,PROPAIR,6P,PRO,Canada,www.propair.ca,
3025.0,QESHM AIRLINES,QB,IRQ,Iran,,Fin des opérations : 2002 / Date of end of operations : 2002
3026.0,RED SEA AIR,7R,ERS,Eritrée/Eritrea,,Fin des opérations : 2001 / Date of end of operations : 2001
3031.0,SAAK - STAVROPOL JOINT STOCK AIRLINE,8S,SVL,Russie/Russia,,Fin des opérations : 2001 / Date of end of operations : 2001
3036.0,SHUSWAP AIR,3S,SFC,Canada,,Fin des opérations : 1999 / Date of end of operations : 1999
3037.0,SKY CABS,2E,SCB,Sri Lanka,,Fin des opérations : 2001 / Date of end of operations : 2001
3039.0,SKYJET EUROPE,S9,SKT,Belgique/Belgium,,Fin des opérations : novembre 2001 / Date of end of operations : November 2001
3041.0,SONMEZ AIRLINES,,SMZ,Turquie/Turkey,,Fin des opérations : 2005 / Date of end of operations : 2005
3042.0,SOWIND AIR,,SOW,Canada,,Fin des opérations : 2001 / Date of end of operations : 2001
3043.0,SPAIR AIR TRANSPORT,S4,PAR,Russie/Russia,,Fin des opérations : 2001 / Date of end of operations : 2001
3045.0,SUNRISE AIRLINES,OQ,AAE,U.S.A.,,Fin des opérations : 2001 / Date of end of operations : 2001
3047.0,SWEDEWAYS,HJ,SWE,Suède/Sweden,,Fin des opérations : 2001 / Date of end of operations : 2001
3055.0,TULIP AIR CHARTER,,FRN,Pays-Bas/Netherlands,,Fin des opérations : 2002 / Date of end of operations : 2002
3063.0,ZHONGFEI AIRLINES,,CFZ,Chine/China,,Fin des opérations : 2006 / Date of end of operations : 2006
3067.0,AEROKUZNETSK,,AKZ,Russie/Russia,,Fin des opérations : 1999 / Date of end of operations : 1999
3068.0,AEROSERVICE KAZAKSTAN AVIAKOMPANIA,AV,AVS,Kazakhstan,,Fin des opérations : 1999 / Date of end of operations : 1999
3074.0,AIR SENEGAL,DS,DSB,Sénégal/Senegal,,Fin des opérations : 1999 / Date of end of operations : 1999
3075.0,AIR EXPRESS,XV,GOT,Suède/Sweden,www.airexpress.se,Fin des opérations : 2 juin 2009 / Date operations ceased : 2 June 2009
3077.0,AIR GUADELOUPE - CARIBIENNE DE TRANSPORT AERIEN,TX,AGU,Guadeloupe,,Rebaptisée Air Caraïbes en 2000/Renamed Air Caraïbes in 2000
3078.0,AMERICAN EAGLE AIRLINES/EXECUTIVE AIRLINES,OW,EXW,U.S.A.,www.aa.com,
3081.0,AIR ZARCO,MM,MMZ,Portugal,,Fin des opérations : 2002 / Date of end of operations : 2002
3083.0,AMUR AVIA,,AAX,Russie/Russia,,Fin des opérations : 2006 / Date of end of operations : 2006
3084.0,ARCHANA AIRWAYS,F5,ACY,Inde/India,,Fin des opérations : 2000 / Date of end of operations : 2000
3085.0,AUS-AIR,NO,AUS,Australie/Australia,,Fin des opérations : 1999 / Date of end of operations : 1999
3086.0,AUSTRALASIAN JET,,AJC,Australie/Australia,,
3087.0,AUSTRALIAN JET CHARTER,,AJC,Australie/Australia,,Fin des opérations : 2000 / Date of end of operations : 2000
3089.0,BISMILLAH AIRLINES,5Z,BML,Bengladesh/Bangladesh,www.bismillahairlines.net,
3090.0,AVCOM,J6,AOC,Russie/Russia,,Fin des opérations : 2000 / Date of end of operations : 2000
3093.0,BELAIR BELORUSSIAN AIRLINES,B2,BRU,Belarus,,Fin des opérations : 2000 / Date of end of operations : 2000
3094.0,BENAIR,,BEI,Italie/Italia,,
3095.0,ATHABASKA AIRWAYS,9T,ABS,Canada,,Fusionna avec Air Sask en 2000 pour former Transwest/Merged with Air Sask in 2000 to form Transwest
3099.0,CANARIAS REGIONAL AIR,FW,CNM,Espagne/Spain,,Fin des opérations : 1999 / Date of end of operations : 1999
3100.0,BORNEO AIRWAYS,,BOR,Malaisie/Malaysia,,Fin des opérations : 1999 / Date of end of operations : 1999
3101.0,CITY CONNEXION AIRLINES,G3,CIX,Burundi,,
3103.0,COURT AIR,,CUT,Afrique du Sud/South Africa,,
3104.0,EAGLE UGANDA (EAGLE AVIATION UGANDA),,EGU,Uganda,www.flyeagleuganda.com,
3105.0,ELBEE AIRLINES,,LBE,Inde/India,,Fin des opérations : 2000 / Date of end of operations : 2000
3106.0,COSMOS AIR,ZE,AZE,Allemagne/Germany,,Fin des opérations : 1999 / Date of end of operations : 1999
3107.0,DAKONO AIR,,DCA,Russie/Russia,,Fin des opérations : 2001 / Date of end of operations : 2001
3109.0,EUROWINGS FLUG,,EWF,Allemagne/Germany,,Rebaptisée Germanwings en 2002/Renames Germanwings in 2002
3110.0,FLYING ENTERPRISE,F3,FLY,Suède/Sweden,,Fin des opérations : 2000 / Date of end of operations : 2000
3111.0,FR AVIATION,,FRA,Grande Bretagne/U.K.,,
3112.0,FTI FLUGGESELLSCHAFT,FI,FTI,Allemagne/Germany,,Fin des opérations : 2000 / Date of end of operations : 2000
3113.0,EXPRESS AIR SERVICES,FL,FLN,Afrique du Sud/South Africa,www.flyeas.co.za/,
3114.0,FEDERAL AIRLINES,,FLL,Soudan/Sudan,,Fin des opérations : 1999 / Date of end of operations : 1999
3115.0,GATARI AIR,,GHS,Indonésie/Indonesia,www.gatariair.com,
3116.0,GUJARAT AIRWAYS,G8,GUJ,Inde/India,,Fin des opérations : 2000 / Date of end of operations : 2000
3117.0,HOKKAIDO INTERNATIONAL AIRLINES (AIR DO),HD,ADO,Japon/Japan,,Rebaptisée Air Do en 2000/Renamed Air Do in 2000
3118.0,INDEPENDENT AIR FREIGHTERS,WA,IFR,Australie/Australia,,Fin des opérations : 1999 / Date of end of operations : 1999
3119.0,HEAVYLIFT CARGO AIRLINES,NP,HLA,Grande Bretagne/U.K.,,Rebaptisée HC Airlines en 2001/Renamed HC Airlines in 2001
3120.0,HELIKOPTER SERVICE,,HKS,Norvège/Norway,,Fin des opérations : 2000 / Date of end of operations : 2000
3121.0,ICAR AIRLINES INDEPENDENT CARRIER,C3,IPR,Ukraine,,Fin des opérations : 2000 / Date of end of operations : 2000
3122.0,IKAROS FLY,IK,IKR,Danemark/Denmark,www.ikaros.dk,
3123.0,ITAPEMIRIM TRANSPORTES AEREOS,5W,ITM,Brésil/Brazil,,Rebaptisée Interexpress Transportes Aereos Regionais en 1998/Renamed Interexpress Transportes Aereos Regionais in 1998
3125.0,L B,7Z,LAB,U.S.A.,,Fin des opérations : 1999 / Date of end of operations : 1999
3126.0,LAS VEGAS AIRLINES,6G,EER,U.S.A.,,Fin des opérations : 2000 / Date of end of operations : 2000
3127.0,JET CARGO,,JCL,Pays-Bas/Netherlands,,Fin des opérations : 2000 / Date of end of operations : 2000
3130.0,KRAIAERO AIRLINE,K3,KIO,Russie/Russia,,Fin des opérations : 2000 / Date of end of operations : 2000
3131.0,KURSK AIR ENTERPRISE,,KUS,Russie/Russia,,Fin des opérations : 1999 / Date of end of operations : 1999
3132.0,KYRNAIR,KH,KYN,France,,Fin des opérations : 1999 / Date of end of operations : 1999
3134.0,MAHFOOZ AVIATION,M2,MZS,Arabie Saoudite/Saudi Arabia,,Fin des opérations : 2000 / Date of end of operations : 2000
3136.0,MAGADAN AIRLINES,H5,MVL,Russie/Russia,,Fin des opérations : 2006 / Date of end of operations : 2006
3137.0,MAGNITOGORSK AIR ENTERPRISE,,MNG,Russie/Russia,,Fin des opérations : 2000 / Date of end of operations : 2000
3140.0,NORTH-WRIGHT AIRWAYS,HM,NWL,Canada,www.north-wrightairways.com,Fin des opérations : 2000 / Date of end of operations : 2000
3141.0,PANAGRA AIRWAYS,7E,PGI,U.S.A.,,
3142.0,PARADISE ISLAND AIRWAYS,US,PDI,U.S.A.,,Fusionnée dans Gulfstream International Airlines en avril 1999/Merged into Gulfstream International Airlines inApril 1999
3143.0,NORTH EASTERN CARGO AIRLINES,AO,MGD,Russie/Russia,,Fin des opérations : 2000 / Date of end of operations : 2000
3144.0,PANKH,,PNH,Russie/Russia,,Fin des opérations : 2000 / Date of end of operations : 2000
3145.0,PENZA AIR ENTERPRISE,,PNZ,Russie/Russia,,Fin des opérations : 1999 / Date of end of operations : 1999
3146.0,NORTH ATLANTIC AIRWAYS,,NAA,Afrique du Sud/South Africa,,Fin des opérations : 2000 / Date of end of operations : 2000
3149.0,PEACE AIR,6P,PCA,Sri Lanka,,Fin des opérations : 1999 / Date of end of operations : 1999
3150.0,SASCO AIRLINES,,SFN,Soudan/Sudan,,
3152.0,PRINCESS AIRLINES,,PER,Grèce/Greece,,Fin des opérations : 1999 / Date of end of operations : 1999
3160.0,SKY TREK INTERNATIONAL AIRWAYS,1I,PZR,U.S.A.,,Fin des opérations : 2000 / Date of end of operations : 2000
3161.0,SLOV AIR,,OIR,Slovaquie/Slovakia,,Fin des opérations : 2000 / Date of end of operations : 2000
3164.0,SMAC - PT SABANG MERAUKE RAYA AIR CHARTER,,SMC,Indonésie/Indonesia,,Fin des opérations : 2000 / Date of end of operations : 2000
3165.0,SOUTH AFRICAN EXPRESS,YB,EXY,Afrique du Sud/South Africa,www.flysax.com,Fin des opérations : 2000 / Date of end of operations : 2000
3166.0,SUNFLOWER AIRLINES,PI,SUF,Fiji,,Rebaptisée Pacific Sun en 2000/Renamed Pacific Sur in 2000
3169.0,TRANSAFRIK INTERNATIONAL,,STH,Angola,www.transafrik.com,
3170.0,TAG AVIATION UKRAINE,,AGK,Ukraine,,Fin des opérations : 2000 / Date of end of operations : 2000
3175.0,TAN - TRANSPORTES AEREOS NEUQUEN,T8,NQN,Argentine/Argentina,,Fin des opérations : 2003 / Date of end of operations : 2003
3179.0,ZENIT AIRLINE,,EZT,Russie/Russia,,Fin des opérations : 2001 / Date of end of operations : 2001
3181.0,AEROCALIFORNIA,JR,SER,Mexique/Mexico,,Fin des opérations : juillet 2008 / Date of end of operations : July 2008
3182.0,AEROCANCUN,RE,ACU,Mexique/Mexico,,Fin des opérations : 1996 / Date of end of operations : 1996
3184.0,ANDES AIRLINES,ED,EDA,Equateur/Ecuador,,Fin des opérations : 2001 / Date of end of operations : 2001
